"Species";"Site";"Model";"Nb Occ.";"Sample Bias";"Schoener_Cor_Cor";"Schoener_Uncor_Cor";"Pearson_Cor_Cor";"Pearson_Uncor_Cor";"Spearman_Cor_Cor";"Spearman_Uncor_Cor";"ROI_Schoener";"ROI_Pearson";"ROI_Spearman";"Schoener_pvalue"
"Accipiter nisus";"Trondheim";"GAM";309;0,945;0,902824490064994;0,902775526391173;0,941818145458717;0,94171486441165;0,94058568637776;0,946485035466655;0,0000542338786327962;0,0000531878061332548;-0,00303998382050656;0,48728757645683
"Actitis hypoleucos";"Trondheim";"GAM";165;0,745;0,813254722753305;0,795027622655872;0,784901029766792;0,754856067977431;0,766074503532456;0,729068163771168;0,0224125351965059;0,0168328446722263;0,0209540082750013;0,000000000698063235564129
"Aegithalos caudatus";"Trondheim";"GAM";146;0,363;0,814197407471905;0,741810662248184;0,855952280004206;0,764210056102212;0,815309955903352;0,686610114397301;0,0889056444535766;0,0494313484729176;0,070896896195342;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000162667909874681
"Alauda arvensis";"Trondheim";"GAM";42;0,781;0,728088412309507;0,540620581758709;0,766259217785276;0,577470291196513;0,796356086285176;0,643283497044012;0,25747948653124;0,106886307903031;0,085212831915589;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055398783810023
"Anas penelope";"Trondheim";"GAM";81;0,739;0,736072460341841;0,740951812227343;0,771597105519075;0,787618461198338;0,809338202955394;0,829646021292569;-0,00662890156661525;-0,0090434532938395;-0,0112238929703712;0,770151141414223
"Anthus pratensis";"Trondheim";"GAM";169;0,886;0,869138531064342;0,847390072281308;0,848567671565233;0,807975068096726;0,871263932949267;0,831154750435428;0,0250230061212462;0,0219589491328365;0,0214342732778606;0,0000000000000000000120949684337055
"Anthus trivialis";"Trondheim";"GAM";150;0,477;0,858281836827899;0,731869574699196;0,571778934722343;0,163794175700372;0,58892417450174;0,177892749200173;0,147285258413375;0,25956879177417;0,258685362018902;0
"Asio flammeus";"Trondheim";"GAM";16;0,1;0,62811820848604;0,608711594508341;0,53635184976293;0,493617096061887;0,562580539076673;0,499142982763369;0,030896435918448;0,0278157335558501;0,0405979434191531;0,00338523458038176
"Aythya fuligula";"Trondheim";"GAM";113;0,288;0,861461825519263;0,630249716715638;0,878908888970059;0,387364226316978;0,861512984128514;0,147668388210983;0,268395072137129;0,261611760707846;0,383475485803138;0
"Bombycilla garrulus";"Trondheim";"GAM";445;0,893;0,911149943993032;0,859946337633477;0,963062630874613;0,909105661827201;0,960841832493101;0,912350155148036;0,0561966849662091;0,0274861169474619;0,0247300300011507;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000041938235288336
"Bucephala clangula";"Trondheim";"GAM";277;0,688;0,901486735720596;0,666883266190093;0,924315962016209;0,45878747216665;0,919591554961402;0,328197265358815;0,260240622778521;0,24191894628458;0,308083398301092;0
"Calidris pugnax";"Trondheim";"GAM";23;0,154;0,796676940717633;0,82820787328407;0,857180320479775;0,898178501412512;0,884037545521537;0,890857536515116;-0,0395780660326809;-0,0220754982597198;-0,00361988061744856;0,999999676957011
"Carduelis flammea";"Trondheim";"GAM";366;0,89;0,909931689486729;0,896998903324764;0,941901681348219;0,924784524226516;0,946706041022165;0,931169562555278;0,0142129198393566;0,00881463633618108;0,00798090627937309;0,0000000000000000000000232225773328056
"Certhia familiaris";"Trondheim";"GAM";216;0,877;0,92927387133688;0,877373474114266;0,962411917085837;0,893314293776156;0,960438769698635;0,907303422755489;0,0558504858723171;0,0352105603864705;0,0271038033752584;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186682252489421
"Charadrius hiaticula";"Trondheim";"GAM";45;0,842;0,807857301782292;0,520828170758005;0,831239163632755;0,426763284827525;0,839304733661144;0,280208195482274;0,355296820850717;0,220875507054384;0,303971673614946;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000837485900021043
"Cinclus cinclus";"Trondheim";"GAM";135;0,73;0,844575814267674;0,604324471281325;0,847986629174543;0,412927753921385;0,849797283251581;0,307030692928222;0,284463915409026;0,235423172648976;0,293419498037797;0
"Coccothraustes coccothraustes";"Trondheim";"GAM";150;0,502;0,82289575430183;0,816614176173792;0,861323360791547;0,846616431665419;0,892188273354355;0,887201121686971;0,00763350411665154;0,00790132947123944;0,00263565298316925;0,00997435799467517
"Cygnus cygnus";"Trondheim";"GAM";194;0,944;0,85117886752969;0,78466369249921;0,890202367315614;0,801166973014494;0,898865496519361;0,726880681169804;0,0781447678835371;0,0471036307226534;0,090572405294007;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000509691970425476
"Delichon urbicum";"Trondheim";"GAM";109;0,841;0,810049241781099;0,625884016386373;0,81310757565505;0,587370741215258;0,784014256855577;0,378622175006593;0,227350654621677;0,124502725304777;0,227235898082737;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000340834335230304
"Dendrocopos major";"Trondheim";"GAM";485;0,828;0,900972821188752;0,855998556552276;0,841496295175784;0,800600784111568;0,85042168039771;0,809986933297182;0,0499174487607043;0,022207761792055;0,0218516392932865;0,000000000000000000000000000241638409612993
"Dendrocopos minor";"Trondheim";"GAM";62;0,743;0,786541345198297;0,480192253810395;0,792867349777012;0,358055381727852;0,829638603958588;0,373596446444191;0,389488859369075;0,242523222983139;0,249252588203872;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947646794355216
"Dryocopus martius";"Trondheim";"GAM";195;0,711;0,900444024768754;0,784578965373481;0,869449332219562;0,537167016923959;0,85351974668166;0,508844002111135;0,128675471443135;0,177743418646758;0,185957417064261;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207507571253324
"Emberiza citrinella";"Trondheim";"GAM";447;0,86;0,914143704524637;0,865590309243335;0,952163369139064;0,887315007848564;0,956123084987449;0,906023700610242;0,0531135258504565;0,0332187163818671;0,0256115705405767;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000365866721598182
"Emberiza schoeniclus";"Trondheim";"GAM";55;0,731;0,878421571012197;0,719421717636479;0,84973588896561;0,528923768979265;0,869513456337154;0,451408361644684;0,181006317038075;0,173436717047073;0,223643800623743;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321551032140556
"Eptesicus nilssonii";"Trondheim";"GAM";13;0,233;0,575319294316787;0,477697008193165;0,363081358240825;0,012475335300415;0,400069073301872;0,00804975823271784;0,169683664511116;0,257215771326297;0,27999998181849;0,000000000000000000000000000000000000000000000981140874365748
"Erithacus rubecula";"Trondheim";"GAM";599;0,923;0,943818321880249;0,933548276323413;0,974967672170648;0,964340144176876;0,970297349571231;0,956211691613422;0,0108813797303451;0,00538111491318298;0,0071490011194878;0,00000000000000000000000000000000000742308676074049
"Ficedula hypoleuca";"Trondheim";"GAM";185;0,838;0,87040054487919;0,856877753452868;0,880629312957242;0,870705514197476;0,880378235482469;0,87492599276317;0,0155362855709139;0,00527684998388177;0,00289954574904994;0,000000000000000160143617694228
"Gallinago gallinago";"Trondheim";"GAM";70;0,835;0,761903893084233;0,769227099150297;0,460559795784514;0,476165462892325;0,481028767372717;0,507092183826116;-0,00961171892221087;-0,0106847163346905;-0,0175981837946565;0,941981138613627
"Garrulus glandarius";"Trondheim";"GAM";230;0,892;0,897292327028578;0,865616864861963;0,843734422493351;0,781692171256585;0,85144641383163;0,781077105634796;0,035301162411039;0,033650318874485;0,038007747710722;0,0000000000000000000000000000000538833050177999
"Gavia arctica";"Trondheim";"GAM";49;0,064;0,683854383241237;0,483043665304811;0,727446288549274;0,395384947315615;0,707973588413418;0,171352324083328;0,293645435135842;0,192226724173594;0,31418592650989;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000584918755752531
"Gavia stellata";"Trondheim";"GAM";99;0,411;0,740366593596911;0,749086922352012;0,682108329200042;0,676147467247519;0,639122382243255;0,641458142519238;-0,011778393069757;0,0035436849393392;-0,0014250066384832;0,990109786015221
"Glaucidium passerinum";"Trondheim";"GAM";40;-0,289;0,781108524541452;0,769209661660887;0,751775457894533;0,709870063312019;0,78572251487895;0,745764723451714;0,0152333030644486;0,0239216700939971;0,0223762600820116;0,0120514373341466
"Grus grus";"Trondheim";"GAM";171;0,662;0,86932663065743;0,84458780752763;0,820279276873127;0,789947614694463;0,83341646803496;0,794257079540867;0,0284574546060918;0,0166631915025525;0,0213586979155174;0,0000000000000000000000000000000000180838877632037
"Haematopus ostralegus";"Trondheim";"GAM";123;0,511;0,885167127349872;0,592916105226035;0,951839543671137;0,57017809354215;0,963852568779832;0,546124706984101;0,330164793849514;0,195539357405956;0,212708361328402;0
"Hippolais icterina";"Trondheim";"GAM";133;0,776;0,872645014199393;0,800218696002964;0,915099542075463;0,826764854607926;0,92361057337956;0,855125242029553;0,0829963123812462;0,0461253765283683;0,035602492675888;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000632884416473045
"Hirundo rustica";"Trondheim";"GAM";279;0,8;0,888661586681628;0,846363392022791;0,920265954473344;0,853340695218069;0,889785777935325;0,806062308970976;0,0475976404210101;0,0348520782235242;0,0443031532684199;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000462157547231175
"Lanius excubitor";"Trondheim";"GAM";55;0,808;0,84149543016561;0,665105976291507;0,678436055600867;0,400282356271587;0,691977612993282;0,367694614296882;0,209614274244351;0,165721951933226;0,191659154474692;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106797361363408
"Loxia curvirostra";"Trondheim";"GAM";171;0,89;0,903570438912192;0,720722625646371;0,82490862330756;0,44067221718613;0,769907848890938;0,385470782215623;0,202361437904002;0,210551038673389;0,217207391286621;0
"Loxia pytyopsittacus";"Trondheim";"GAM";34;-0,594;0,844985545658518;0,80416847337869;0,654706825733743;0,467087992879979;0,596537759864575;0,428487529537976;0,0483050538432806;0,113384939214576;0,105259164268594;0,000000000000000000000000000551413451853629
"Luscinia svecica";"Trondheim";"GAM";11;-0,14;0,814643529242686;0,797681166226368;0,836783816231085;0,832562567443825;0,827369470036797;0,844242148708855;0,0208218225609502;0,00229817398757447;-0,00923331540157498;0,00544462342933122
"Mergus merganser";"Trondheim";"GAM";155;0,582;0,872167673940501;0,701909540737205;0,907355122499777;0,606097983333623;0,905840347085376;0,524498744789929;0,195212615980205;0,157944965576901;0,200091053208437;0
"Mergus serrator";"Trondheim";"GAM";104;0,174;0,731862041053772;0,71820594406091;0,807341750201658;0,763261293129898;0,785765017193456;0,761872824297337;0,0186593869155978;0,0243896634750134;0,0133792479223658;0,00212463353676172
"Motacilla alba";"Trondheim";"GAM";372;0,875;0,900489588267187;0,878101204217376;0,914729912486712;0,886209471741945;0,917077829832876;0,898299224253191;0,0248624574248467;0,0148952813442636;0,00979543203069728;0,000000000000000000000000000000000000000000000000000727250711874324
"Rana temporaria";"Trondheim";"GAM";22;0,344;0,744863987725581;0,61096501213502;0,769208805770402;0,488983051416908;0,682512417762234;0,488953354835412;0,179762987333322;0,158390436131404;0,115041684616069;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000107262573406499
"Alcedo atthis";"Grote Nete";"GBM";193;-0,947;0,898592470585663;0,869174161637993;0,917544237234821;0,872921315744166;0,92544459002639;0,878744210137944;0,0327382099345842;0,0232708693881311;0,0242543359234275;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182404821453451
"Anthus trivialis";"Grote Nete";"GBM";99;-0,944;0,854725508383799;0,851163128663382;0,79762617522981;0,793541229364533;0,769889988432619;0,758459874327891;0,00416786405164475;0,00227241120627001;0,00645809297720809;0,00740560794214523
"Dryocopus martius";"Grote Nete";"GBM";246;-0,941;0,921589383439469;0,918909697228791;0,927303187011694;0,921871240734695;0,931930447172714;0,928341198019688;0,00290767912351323;0,00281841814697626;0,00185785630030239;0,0000463271304153297
"Lullula arborea";"Grote Nete";"GBM";83;-0,945;0,836048477570385;0,831541228572929;0,787923435368604;0,767502474512967;0,706871454021657;0,682963491548637;0,00539113355071688;0,0114216081358241;0,0140068910383901;0,00876023415360368
"Luscinia megarhynchos";"Grote Nete";"GBM";70;-0,891;0,858962070281154;0,850906994840397;0,784906569449935;0,772118109286071;0,762429801313152;0,753745923747783;0,00937768467252652;0,00716477847230104;0,00492721897853694;0,000000333045476990326
"Luscinia svecica";"Grote Nete";"GBM";55;-0,726;0,852935625519222;0,84586639454592;0,901550028399385;0,891895614791717;0,92207524581514;0,916798581756403;0,00828811783890385;0,00507712837605156;0,00274529525845819;0,000283130484439478
"Oriolus oriolus";"Grote Nete";"GBM";65;-0,855;0,850275047100489;0,847410089753735;0,793043673755617;0,771314086304765;0,792969044105923;0,773034690980271;0,00336944775284622;0,0121188277613661;0,0111180687648695;0,0931846150902566
"Phoenicurus phoenicurus";"Grote Nete";"GBM";63;-0,588;0,85016435845711;0,845445792857007;0,706085830029919;0,696571415684244;0,679006497354853;0,675546621274857;0,0055501804482441;0,00557675011315713;0,00206066866652775;0,0173009599386167
"Poecile montanus";"Grote Nete";"GBM";107;-0,796;0,877401803905011;0,868623361703701;0,852592000911396;0,843019454397721;0,837851701719142;0,821697289310185;0,0100050423446136;0,00516710992434681;0,00878983456273758;0,00000161760205316684
"Sciurus vulgaris";"Grote Nete";"GBM";192;0,1;0,938836800462043;0,932846858852846;0,756154988351081;0,662967080846535;0,73837139444693;0,63980828668889;0,00638017342976892;0,0530636009479112;0,0566985329331185;0,0000000000000521162949689375
"Epidalea calamita";"Thau";"GBM";58;0,199;0,872200575206704;0,867335128884469;0,61104590021457;0,489618924823264;0,605752883761199;0,489050062862266;0,00557835715836578;0,0753715182013957;0,0726779457033119;0,00973409519126577
"Plecotus austriacus";"Thau";"GBM";50;0,053;0,89136809904048;0,87447611265652;0,80904796049778;0,679306767709741;0,787663117343308;0,660679810324001;0,0189506292654445;0,0717179398341322;0,0710331302287086;0,0000000000000000284745015138172
"Rhinolophus ferrumequinum";"Thau";"GBM";35;-0,242;0,883429704560974;0,874251508341461;0,816738430530124;0,792772062133312;0,799827746740142;0,760405223237473;0,010389277349548;0,0131919752420377;0,02190349802867;0,00132444021855346
"Tarentola mauritanica";"Thau";"GBM";93;0,743;0,860333357009802;0,820685868219923;0,817230714118849;0,734573651495908;0,837492779287561;0,745186814347592;0,0460838679179881;0,0454851780683334;0,0502347361472395;0,0000000000000000000000000000000000000000000000000000000000000000000000000346389943919205
"Timon lepidus";"Thau";"GBM";51;0,551;0,863828549120692;0,845549261864678;0,820875876006223;0,698630740497456;0,811485980242467;0,685909482930867;0,0211607815863699;0,0671353479496311;0,0693223677584256;0,0000000000620184750229815
"Accipiter gentilis";"Trondheim";"GBM";200;0,833;0,899424617664176;0,852449960413135;0,897980923100437;0,872996415857156;0,887742424096038;0,829094489853026;0,0522274533390422;0,0131637293816778;0,0310677630032583;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303085681655514
"Accipiter nisus";"Trondheim";"GBM";309;0,945;0,918084564996247;0,879802321567975;0,911390678764114;0,897779919318829;0,90527523411643;0,886655518693918;0,0416979490646679;0,0071208673331425;0,00977271687003598;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114159535832124
"Actitis hypoleucos";"Trondheim";"GBM";165;0,745;0,874425549598032;0,837734482368847;0,888183139525663;0,815459700281544;0,862427232899294;0,79034837004287;0,0419601957491431;0,0385150347557854;0,0387015726484073;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000283643828986989
"Aegithalos caudatus";"Trondheim";"GBM";146;0,363;0,885766064619197;0,827249918733453;0,895335325594209;0,839277125262861;0,874814429688465;0,781970022166214;0,0660627542904358;0,0295769300420617;0,0495219185707245;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000259957413385255
"Alauda arvensis";"Trondheim";"GBM";42;0,781;0,85880917012607;0,736753823723436;0,925227354920462;0,727067165693054;0,868416756920531;0,752787955128255;0,142121615195046;0,102928201555496;0,0618859798618228;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237394303913332
"Anas penelope";"Trondheim";"GBM";81;0,739;0,828122865569783;0,815994839619491;0,826692462010753;0,818151024724163;0,837931166274531;0,835248431778964;0,0146452011585829;0,00467590328652712;0,00145964905802484;0,00000000000000891904929058189
"Anthus pratensis";"Trondheim";"GBM";169;0,886;0,899025563439892;0,836274051643518;0,821343810965496;0,582702100948224;0,831514405797186;0,579677270148494;0,0697994743956679;0,131025075321044;0,137502132034324;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130912502406358
"Anthus trivialis";"Trondheim";"GBM";150;0,477;0,935745817019626;0,850285932323304;0,656807699946913;0,2008850511701;0,631249350580155;0,218702709216658;0,0913280969489278;0,275181391776137;0,2529022563085;0
"Aythya fuligula";"Trondheim";"GBM";113;0,288;0,877556687781448;0,701922530017797;0,885366899673659;0,421799017869947;0,896250946863938;0,229335891951019;0,200139957006848;0,245876747854198;0,351701896848557;0
"Bombycilla garrulus";"Trondheim";"GBM";445;0,893;0,922385329131236;0,852641413289386;0,951104061697596;0,855410189472021;0,891036476121268;0,736713281016961;0,0756125597829484;0,0490460114886513;0,0816077304975318;0
"Bucephala clangula";"Trondheim";"GBM";277;0,688;0,910320829047077;0,743192587974294;0,922637657301299;0,546304191259975;0,914546180700018;0,381899750337758;0,183592680448423;0,195738112489466;0,278210280708668;0
"Carduelis flammea";"Trondheim";"GBM";366;0,89;0,912215877865135;0,871752355804582;0,896653497971476;0,84658705126741;0,869114655600802;0,80527103652003;0,0443573972372084;0,0263972553540295;0,0341571443407523;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000830572169441284
"Certhia familiaris";"Trondheim";"GBM";216;0,877;0,926149741980923;0,865422351755237;0,908346629075773;0,824186138331661;0,886526927408208;0,832766826450105;0,0655697318403365;0,0441012599398001;0,0284968638279447;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112143117913501
"Charadrius hiaticula";"Trondheim";"GBM";45;0,842;0,864681323880159;0,736472466001609;0,912701185442065;0,609351498709583;0,872471363385374;0,513856170799531;0,14827295830009;0,15859753161724;0,191519720727519;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000672012302241383
"Cinclus cinclus";"Trondheim";"GBM";135;0,73;0,873099352327315;0,728360862204921;0,883809330622353;0,575929670325073;0,878136955062325;0,507162018783215;0,165775509667464;0,163434619041602;0,197522835211344;0
"Coccothraustes coccothraustes";"Trondheim";"GBM";150;0,502;0,880569310024461;0,844462912912408;0,8967171316473;0,875908803553317;0,915866860555294;0,883317613613133;0,0410034698018823;0,0109707070953229;0,0169893052655687;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000276608786051176
"Cygnus cygnus";"Trondheim";"GBM";194;0,944;0,892738970372642;0,832911102946693;0,913288688608747;0,817965504580156;0,936707360006213;0,763556738185976;0,0670160813087132;0,0498216419697256;0,0894046387161356;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000605194092281716
"Delichon urbicum";"Trondheim";"GBM";109;0,841;0,864356315365557;0,770958138372803;0,863063326339357;0,704162317887659;0,831687384544637;0,552698632995541;0,10805517971284;0,0852901810717911;0,152312427275058;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124324915403949
"Dendrocopos major";"Trondheim";"GBM";485;0,828;0,931732620219538;0,872467065764264;0,93911884442177;0,835336997515302;0,942209743321864;0,836272301188745;0,0636078990572532;0,053520106415868;0,0545448000646565;0
"Dendrocopos minor";"Trondheim";"GBM";62;0,743;0,869019009555148;0,739664477017347;0,881624837824951;0,568501156786471;0,852967934326918;0,465216629872457;0,148851211671443;0,16641132426825;0,209259586888269;0
"Dryocopus martius";"Trondheim";"GBM";195;0,711;0,921648043171988;0,827902957398607;0,823101450941703;0,543710228404888;0,824467687027565;0,537919571923296;0,10171462573798;0,153250507475872;0,157058476366394;0
"Emberiza citrinella";"Trondheim";"GBM";447;0,86;0,922941191446089;0,860478695418463;0,936214045960544;0,84873226117048;0,940537156827162;0,79638545586666;0,0676776555283634;0,0451818769585803;0,0742844322528692;0
"Emberiza schoeniclus";"Trondheim";"GBM";55;0,731;0,881963646939151;0,800345938350073;0,817983946002009;0,547682224289691;0,817907248045959;0,526410477731603;0,0925408987913864;0,148682127972994;0,160347438312753;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000651495919221434
"Erithacus rubecula";"Trondheim";"GBM";599;0,923;0,932202721228741;0,902946937662806;0,936227804660893;0,913165560676703;0,921450217830045;0,884788932191114;0,0313834994252891;0,0119109145776518;0,0190800080578379;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000557984052850356
"Ficedula hypoleuca";"Trondheim";"GBM";185;0,838;0,900189803999715;0,839554275985989;0,850059319444513;0,73530823815366;0,849185436057132;0,67894651528063;0,0673586034237569;0,0620256226839837;0,0920615734133666;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016215539399296
"Gallinago gallinago";"Trondheim";"GBM";70;0,835;0,894463258280767;0,855888204814056;0,723331395500058;0,665521328539413;0,716589597236964;0,651347486538982;0,0431264818421446;0,0335455311216393;0,0380068193370139;0,0000000000000000000000000000000000000000000000000000000000000848842398451317
"Garrulus glandarius";"Trondheim";"GBM";230;0,892;0,915370173013594;0,875450107917523;0,843089842018581;0,735608199848574;0,843623634709105;0,737425126073193;0,0436108432118182;0,0583160081075003;0,0576031390770643;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143215832719119
"Gavia arctica";"Trondheim";"GBM";49;0,064;0,831064883557253;0,710444787352524;0,86111336225138;0,631591073680023;0,879448812655901;0,542732805568411;0,145139204641197;0,123325259614334;0,179156785127692;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000427065485391778
"Gavia stellata";"Trondheim";"GBM";99;0,411;0,851502646847393;0,800379223070532;0,821254097438658;0,651290682286127;0,802470156898868;0,570370598805793;0,0600390661921492;0,0933221868335458;0,128767490105024;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000764184832823195
"Glaucidium passerinum";"Trondheim";"GBM";40;-0,289;0,851528941488868;0,829183136645041;0,702219537585886;0,726412955699536;0,691439799518291;0,714458698945987;0,0262419792858206;-0,0142128659549762;-0,0136090562810761;0,0000000000149863685381374
"Grus grus";"Trondheim";"GBM";171;0,662;0,917395640470023;0,863965800350457;0,84772831980574;0,726334849543823;0,854266484973772;0,700797801400017;0,0582407826705947;0,0656987658633063;0,082765171466671;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124672216902328
"Haematopus ostralegus";"Trondheim";"GBM";123;0,511;0,884062248658678;0,725553250387259;0,933085927942801;0,625522769770217;0,943586526662095;0,776187783528217;0,179296196067542;0,159104752523802;0,0861287834822397;0
"Hippolais icterina";"Trondheim";"GBM";133;0,776;0,887792020566096;0,816099775898516;0,857608138918415;0,81350540929243;0,836096394192302;0,770384958854829;0,0807534231067612;0,0237416754922617;0,0357886631362726;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000488494582332123
"Hirundo rustica";"Trondheim";"GBM";279;0,8;0,906537520222342;0,823848148864625;0,896488260686275;0,719579560067296;0,909015493505498;0,638573709112495;0,0912145052059579;0,0932822545154913;0,14166557857338;0
"Lanius excubitor";"Trondheim";"GBM";55;0,808;0,908030366190856;0,841996793459055;0,765958251866871;0,572214643699864;0,76696552132882;0,532646563844671;0,0727217670140356;0,109710185935705;0,132610939294352;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209755752837439
"Loxia curvirostra";"Trondheim";"GBM";171;0,89;0,926075679367355;0,766700025666366;0,794887462854155;0,389313675935769;0,737493764027212;0,348519462670419;0,172097871968591;0,225960565947382;0,223870904983979;0
"Mergus merganser";"Trondheim";"GBM";155;0,582;0,88277946124842;0,785978804333526;0,903386004507379;0,693765338167799;0,89196987311362;0,668092844823277;0,109654405391353;0,110130402263745;0,118330123260318;0
"Mergus serrator";"Trondheim";"GBM";104;0,174;0,848506325543167;0,827260577964792;0,890468904870965;0,854122099467716;0,808946960527975;0,763342225240439;0,0250389972812216;0,0192263439560407;0,0252106536469294;0,00000000000000000000000000000000000270180370941615
"Motacilla alba";"Trondheim";"GBM";372;0,875;0,912873247962838;0,842401514159041;0,920968918529685;0,754584568528382;0,935755328517896;0,697266762335791;0,0771977204514002;0,0866148058911093;0,123201813095203;0
"Alcedo atthis";"Grote Nete";"GLM";193;-0,947;0,934857790073836;0,885845585233291;0,971255851285762;0,914883677559156;0,974138045484897;0,922664405045443;0,0524274444316008;0,0285970863142076;0,0260739822917555;0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000979140637534337
